1268,  13527,  completed,  eof,  2018-10-02 22:20:26,  2018-10-02 22:20:34,  8,  modelParams|tmParams|minThreshold_11.modelParams|tmParams|activationThreshold_14.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0489644448312.modelParams|sensorParams|encoders|cpu:n_269.modelParams|spParams|synPermInactiveDec_0.0701084356588,  1499,  11,  14,  2,  0.0489644448312,  269,  0.0701084356588,  0.714542891192,  10.4541653694, 
1268,  13528,  completed,  eof,  2018-10-02 22:20:27,  2018-10-02 22:20:36,  9,  modelParams|tmParams|minThreshold_11.modelParams|tmParams|activationThreshold_14.modelParams|tmParams|pamLength_4.modelParams|clParams|alpha_0.0584073547084.modelParams|sensorParams|encoders|cpu:n_310.modelParams|spParams|synPermInactiveDec_0.0489038414978,  1499,  11,  14,  4,  0.0584073547084,  310,  0.0489038414978,  0.723417802093,  10.5840103197, 
1268,  13529,  completed,  eof,  2018-10-02 22:20:34,  2018-10-02 22:20:43,  9,  modelParams|tmParams|minThreshold_11.modelParams|tmParams|activationThreshold_14.modelParams|tmParams|pamLength_3.modelParams|clParams|alpha_0.056873948077.modelParams|sensorParams|encoders|cpu:n_294.modelParams|spParams|synPermInactiveDec_0.056107799801,  1499,  11,  14,  3,  0.056873948077,  294,  0.056107799801,  0.744715486434,  10.8956074496, 
1268,  13530,  completed,  killed,  2018-10-02 22:20:36,  2018-10-02 22:20:43,  7,  modelParams|tmParams|minThreshold_11.modelParams|tmParams|activationThreshold_14.modelParams|tmParams|pamLength_3.modelParams|clParams|alpha_0.0552023506296.modelParams|sensorParams|encoders|cpu:n_297.modelParams|spParams|synPermInactiveDec_0.0551673951313,  1200,  11,  14,  3,  0.0552023506296,  297,  0.0551673951313,  0.44663035933,  6.81839511307, 


jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|tmParams|minThreshold,  modelParams|tmParams|activationThreshold,  modelParams|tmParams|pamLength,  modelParams|clParams|alpha,  modelParams|sensorParams|encoders|cpu:n,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[1]:window=1000:field=cpu,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[1]:window=1000:field=cpu, 
1015,  2474,  completed,  eof,  2018-12-22 03:45:31,  2018-12-22 03:50:46,  315,  modelParams|tmParams|minThreshold_11.modelParams|tmParams|activationThreshold_14.modelParams|tmParams|pamLength_3.modelParams|clParams|alpha_0.05005.modelParams|sensorParams|encoders|cpu:n_272.modelParams|spParams|synPermInactiveDec_0.05015,  2500,  11,  14,  3,  0.05005,  272,  0.05015,  0.640102448106,  4.17027273976, 
1015,  2475,  completed,  eof,  2018-12-22 03:45:32,  2018-12-22 03:49:41,  249,  modelParams|tmParams|minThreshold_9.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.0001.modelParams|sensorParams|encoders|cpu:n_22.modelParams|spParams|synPermInactiveDec_0.1,  2500,  9,  12,  1,  0.0001,  22,  0.1,  0.881790114132,  5.74486988143, 
1015,  2486,  completed,  eof,  2018-12-22 03:45:33,  2018-12-22 03:51:10,  337,  modelParams|tmParams|minThreshold_12.modelParams|tmParams|activationThreshold_16.modelParams|tmParams|pamLength_5.modelParams|clParams|alpha_0.1.modelParams|sensorParams|encoders|cpu:n_521.modelParams|spParams|synPermInactiveDec_0.0003,  2500,  12,  16,  5,  0.1,  521,  0.0003,  0.602943971403,  3.92818495693, 
1015,  2497,  completed,  eof,  2018-12-22 03:45:34,  2018-12-22 03:50:52,  318,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.025075.modelParams|sensorParams|encoders|cpu:n_147.modelParams|spParams|synPermInactiveDec_0.075075,  2500,  10,  13,  2,  0.025075,  147,  0.075075,  0.64324523282,  4.19074800815, 
1015,  2526,  completed,  eof,  2018-12-22 03:45:35,  2018-12-22 03:51:01,  326,  modelParams|tmParams|minThreshold_11.modelParams|tmParams|activationThreshold_15.modelParams|tmParams|pamLength_4.modelParams|clParams|alpha_0.075025.modelParams|sensorParams|encoders|cpu:n_396.modelParams|spParams|synPermInactiveDec_0.025225,  2500,  11,  15,  4,  0.075025,  396,  0.025225,  0.611964157197,  3.98695154193, 
1015,  2549,  completed,  eof,  2018-12-22 03:49:41,  2018-12-22 03:51:40,  119,  modelParams|tmParams|minThreshold_9.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.0001.modelParams|sensorParams|encoders|cpu:n_47.modelParams|spParams|synPermInactiveDec_0.1,  2500,  9,  12,  1,  0.0001,  47,  0.1,  0.283566134475,  1.84743570974, 
1015,  2550,  completed,  eof,  2018-12-22 03:50:47,  2018-12-22 03:53:19,  152,  modelParams|tmParams|minThreshold_11.modelParams|tmParams|activationThreshold_14.modelParams|tmParams|pamLength_3.modelParams|clParams|alpha_0.055045.modelParams|sensorParams|encoders|cpu:n_296.modelParams|spParams|synPermInactiveDec_0.055135,  2500,  11,  14,  3,  0.055045,  296,  0.055135,  0.584868349062,  3.81042212799, 
1015,  2551,  completed,  eof,  2018-12-22 03:50:52,  2018-12-22 03:53:12,  140,  modelParams|tmParams|minThreshold_11.modelParams|tmParams|activationThreshold_14.modelParams|tmParams|pamLength_3.modelParams|clParams|alpha_0.040928518938.modelParams|sensorParams|encoders|cpu:n_223.modelParams|spParams|synPermInactiveDec_0.0451116077776,  2500,  11,  14,  3,  0.040928518938,  223,  0.0451116077776,  0.537747544926,  3.5034296996, 
1015,  2552,  completed,  eof,  2018-12-22 03:51:01,  2018-12-22 03:53:50,  169,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_15.modelParams|tmParams|pamLength_4.modelParams|clParams|alpha_0.08002.modelParams|sensorParams|encoders|cpu:n_371.modelParams|spParams|synPermInactiveDec_0.03021,  2500,  10,  15,  4,  0.08002,  371,  0.03021,  0.639700642099,  4.16765497031, 
1015,  2553,  completed,  eof,  2018-12-22 03:51:11,  2018-12-22 03:54:26,  195,  modelParams|tmParams|minThreshold_12.modelParams|tmParams|activationThreshold_16.modelParams|tmParams|pamLength_5.modelParams|clParams|alpha_0.1.modelParams|sensorParams|encoders|cpu:n_521.modelParams|spParams|synPermInactiveDec_0.005285,  2500,  12,  16,  5,  0.1,  521,  0.005285,  0.701452057502,  4.56996595202, 
1015,  2554,  completed,  eof,  2018-12-22 03:51:40,  2018-12-22 03:53:26,  106,  modelParams|tmParams|minThreshold_9.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.0001.modelParams|sensorParams|encoders|cpu:n_53.modelParams|spParams|synPermInactiveDec_0.1,  2500,  9,  12,  1,  0.0001,  53,  0.1,  0.283566134475,  1.84743570974, 
1015,  2555,  completed,  eof,  2018-12-22 03:53:13,  2018-12-22 03:58:56,  343,  modelParams|tmParams|minThreshold_9.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.0108092500123.modelParams|sensorParams|encoders|cpu:n_100.modelParams|spParams|synPermInactiveDec_0.092626729206,  2500,  9,  13,  1,  0.0108092500123,  100,  0.092626729206,  0.570467748584,  3.71660209686, 
1015,  2556,  completed,  eof,  2018-12-22 03:53:20,  2018-12-22 03:58:53,  333,  modelParams|tmParams|minThreshold_9.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.0104270083365.modelParams|sensorParams|encoders|cpu:n_101.modelParams|spParams|synPermInactiveDec_0.1,  2500,  9,  12,  1,  0.0104270083365,  101,  0.1,  0.72294345308,  4.70998257184, 
1015,  2557,  completed,  eof,  2018-12-22 03:53:26,  2018-12-22 03:58:25,  299,  modelParams|tmParams|minThreshold_9.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.0001.modelParams|sensorParams|encoders|cpu:n_48.modelParams|spParams|synPermInactiveDec_0.1,  2500,  9,  12,  1,  0.0001,  48,  0.1,  0.283566134475,  1.84743570974, 
1015,  2558,  completed,  eof,  2018-12-22 03:53:33,  2018-12-22 03:58:26,  293,  modelParams|tmParams|minThreshold_9.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.00222309883169.modelParams|sensorParams|encoders|cpu:n_42.modelParams|spParams|synPermInactiveDec_0.077583580726,  2500,  9,  12,  1,  0.00222309883169,  42,  0.077583580726,  1.87422542795,  12.2105941533, 
1015,  2559,  completed,  eof,  2018-12-22 03:53:34,  2018-12-22 03:58:31,  297,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.00342196594421.modelParams|sensorParams|encoders|cpu:n_45.modelParams|spParams|synPermInactiveDec_0.0826049911855,  2500,  10,  13,  2,  0.00342196594421,  45,  0.0826049911855,  1.82163900652,  11.867993183, 
1015,  2561,  completed,  eof,  2018-12-22 03:53:34,  2018-12-22 03:58:29,  295,  modelParams|tmParams|minThreshold_9.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.001973125.modelParams|sensorParams|encoders|cpu:n_56.modelParams|spParams|synPermInactiveDec_0.098130625,  2500,  9,  12,  1,  0.001973125,  56,  0.098130625,  1.4067866123,  9.16522640599, 
1015,  2562,  completed,  eof,  2018-12-22 03:53:50,  2018-12-22 03:59:31,  341,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.0131088457044.modelParams|sensorParams|encoders|cpu:n_108.modelParams|spParams|synPermInactiveDec_0.1,  2500,  10,  12,  1,  0.0131088457044,  108,  0.1,  0.600819673374,  3.91434513772, 
1015,  2563,  completed,  eof,  2018-12-22 03:54:27,  2018-12-22 03:59:42,  315,  modelParams|tmParams|minThreshold_9.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.0178546742481.modelParams|sensorParams|encoders|cpu:n_142.modelParams|spParams|synPermInactiveDec_0.1,  2500,  9,  12,  1,  0.0178546742481,  142,  0.1,  0.566283454493,  3.68934138627, 
1015,  2564,  completed,  killed,  2018-12-22 03:58:26,  2018-12-22 03:59:43,  77,  modelParams|tmParams|minThreshold_9.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.0001.modelParams|sensorParams|encoders|cpu:n_46.modelParams|spParams|synPermInactiveDec_0.1,  1800,  9,  12,  1,  0.0001,  46,  0.1,  0.342316826423,  2.22237473136, 
1015,  2565,  completed,  killed,  2018-12-22 03:58:26,  2018-12-22 03:59:43,  77,  modelParams|tmParams|minThreshold_9.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.00056828125.modelParams|sensorParams|encoders|cpu:n_40.modelParams|spParams|synPermInactiveDec_0.09953265625,  1800,  9,  12,  1,  0.00056828125,  40,  0.09953265625,  1.31465571548,  8.53495188376, 
1015,  2566,  completed,  killed,  2018-12-22 03:58:30,  2018-12-22 03:59:43,  73,  modelParams|tmParams|minThreshold_9.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.000744358048594.modelParams|sensorParams|encoders|cpu:n_35.modelParams|spParams|synPermInactiveDec_0.0994036721383,  1700,  9,  12,  1,  0.000744358048594,  35,  0.0994036721383,  1.50083245002,  9.83377839967, 
1015,  2567,  completed,  killed,  2018-12-22 03:58:31,  2018-12-22 03:59:43,  72,  modelParams|tmParams|minThreshold_9.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.000310283883696.modelParams|sensorParams|encoders|cpu:n_44.modelParams|spParams|synPermInactiveDec_0.0998639006218,  1650,  9,  12,  1,  0.000310283883696,  44,  0.0998639006218,  0.761183458804,  4.97078505553, 
1015,  2568,  completed,  killed,  2018-12-22 03:58:53,  2018-12-22 03:59:43,  50,  modelParams|tmParams|minThreshold_9.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.000284218994751.modelParams|sensorParams|encoders|cpu:n_41.modelParams|spParams|synPermInactiveDec_0.0999401047994,  1150,  9,  12,  1,  0.000284218994751,  41,  0.0999401047994,  0.274818558119,  1.85981040411, 
1015,  2569,  completed,  killed,  2018-12-22 03:58:56,  2018-12-22 03:59:43,  47,  modelParams|tmParams|minThreshold_9.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.00305064631138.modelParams|sensorParams|encoders|cpu:n_55.modelParams|spParams|synPermInactiveDec_0.1,  1050,  9,  12,  2,  0.00305064631138,  55,  0.1,  1.66266619859,  11.2965500593, 
1015,  2570,  completed,  killed,  2018-12-22 03:59:32,  2018-12-22 03:59:43,  11,  modelParams|tmParams|minThreshold_9.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.00355610091581.modelParams|sensorParams|encoders|cpu:n_55.modelParams|spParams|synPermInactiveDec_0.1,  200,  9,  12,  1,  0.00355610091581,  55,  0.1,  0.585561097284,  4.00783890617, 


jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|tmParams|minThreshold,  modelParams|tmParams|activationThreshold,  modelParams|tmParams|pamLength,  modelParams|clParams|alpha,  modelParams|sensorParams|encoders|cpu:n,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[1]:window=1000:field=cpu,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[1]:window=1000:field=cpu, 
1018,  2628,  completed,  eof,  2018-12-22 04:05:23,  2018-12-22 04:07:55,  152,  modelParams|tmParams|minThreshold_11.modelParams|tmParams|activationThreshold_14.modelParams|tmParams|pamLength_3.modelParams|clParams|alpha_0.05005.modelParams|sensorParams|encoders|cpu:n_272.modelParams|spParams|synPermInactiveDec_0.05015,  2500,  11,  14,  3,  0.05005,  272,  0.05015,  0.640102448106,  4.17027273976, 
1018,  2639,  completed,  eof,  2018-12-22 04:05:24,  2018-12-22 04:06:57,  93,  modelParams|tmParams|minThreshold_9.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.0001.modelParams|sensorParams|encoders|cpu:n_22.modelParams|spParams|synPermInactiveDec_0.1,  2500,  9,  12,  1,  0.0001,  22,  0.1,  0.881790114132,  5.74486988143, 
1018,  2660,  completed,  eof,  2018-12-22 04:05:25,  2018-12-22 04:08:11,  166,  modelParams|tmParams|minThreshold_12.modelParams|tmParams|activationThreshold_16.modelParams|tmParams|pamLength_5.modelParams|clParams|alpha_0.1.modelParams|sensorParams|encoders|cpu:n_521.modelParams|spParams|synPermInactiveDec_0.0003,  2500,  12,  16,  5,  0.1,  521,  0.0003,  0.602943971403,  3.92818495693, 
1018,  2711,  completed,  eof,  2018-12-22 04:05:26,  2018-12-22 04:07:57,  151,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.025075.modelParams|sensorParams|encoders|cpu:n_147.modelParams|spParams|synPermInactiveDec_0.075075,  2500,  10,  13,  2,  0.025075,  147,  0.075075,  0.64324523282,  4.19074800815, 
1018,  2752,  completed,  eof,  2018-12-22 04:05:27,  2018-12-22 04:08:01,  154,  modelParams|tmParams|minThreshold_11.modelParams|tmParams|activationThreshold_15.modelParams|tmParams|pamLength_4.modelParams|clParams|alpha_0.075025.modelParams|sensorParams|encoders|cpu:n_396.modelParams|spParams|synPermInactiveDec_0.025225,  2500,  11,  15,  4,  0.075025,  396,  0.025225,  0.611964157197,  3.98695154193, 
1018,  2783,  completed,  eof,  2018-12-22 04:06:58,  2018-12-22 04:08:58,  120,  modelParams|tmParams|minThreshold_9.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.0001.modelParams|sensorParams|encoders|cpu:n_47.modelParams|spParams|synPermInactiveDec_0.1,  2500,  9,  12,  1,  0.0001,  47,  0.1,  0.283566134475,  1.84743570974, 
1018,  2784,  completed,  eof,  2018-12-22 04:07:55,  2018-12-22 04:10:31,  156,  modelParams|tmParams|minThreshold_11.modelParams|tmParams|activationThreshold_14.modelParams|tmParams|pamLength_3.modelParams|clParams|alpha_0.055045.modelParams|sensorParams|encoders|cpu:n_296.modelParams|spParams|synPermInactiveDec_0.055135,  2500,  11,  14,  3,  0.055045,  296,  0.055135,  0.584868349062,  3.81042212799, 
1018,  2785,  completed,  eof,  2018-12-22 04:07:57,  2018-12-22 04:10:28,  151,  modelParams|tmParams|minThreshold_11.modelParams|tmParams|activationThreshold_14.modelParams|tmParams|pamLength_3.modelParams|clParams|alpha_0.040928518938.modelParams|sensorParams|encoders|cpu:n_223.modelParams|spParams|synPermInactiveDec_0.0451116077776,  2500,  11,  14,  3,  0.040928518938,  223,  0.0451116077776,  0.537747544926,  3.5034296996, 
1018,  2786,  completed,  eof,  2018-12-22 04:08:02,  2018-12-22 04:10:38,  156,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_15.modelParams|tmParams|pamLength_4.modelParams|clParams|alpha_0.08002.modelParams|sensorParams|encoders|cpu:n_371.modelParams|spParams|synPermInactiveDec_0.03021,  2500,  10,  15,  4,  0.08002,  371,  0.03021,  0.639700642099,  4.16765497031, 
1018,  2787,  completed,  eof,  2018-12-22 04:08:12,  2018-12-22 04:10:51,  159,  modelParams|tmParams|minThreshold_12.modelParams|tmParams|activationThreshold_16.modelParams|tmParams|pamLength_5.modelParams|clParams|alpha_0.1.modelParams|sensorParams|encoders|cpu:n_521.modelParams|spParams|synPermInactiveDec_0.005285,  2500,  12,  16,  5,  0.1,  521,  0.005285,  0.701452057502,  4.56996595202, 
1018,  2788,  completed,  eof,  2018-12-22 04:08:58,  2018-12-22 04:10:30,  92,  modelParams|tmParams|minThreshold_9.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.0001.modelParams|sensorParams|encoders|cpu:n_53.modelParams|spParams|synPermInactiveDec_0.1,  2500,  9,  12,  1,  0.0001,  53,  0.1,  0.283566134475,  1.84743570974, 
1018,  2789,  completed,  eof,  2018-12-22 04:10:28,  2018-12-22 04:12:56,  148,  modelParams|tmParams|minThreshold_9.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.0108092500123.modelParams|sensorParams|encoders|cpu:n_100.modelParams|spParams|synPermInactiveDec_0.092626729206,  2500,  9,  13,  1,  0.0108092500123,  100,  0.092626729206,  0.570467748584,  3.71660209686, 
1018,  2790,  completed,  eof,  2018-12-22 04:10:30,  2018-12-22 04:12:14,  104,  modelParams|tmParams|minThreshold_9.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.0001.modelParams|sensorParams|encoders|cpu:n_48.modelParams|spParams|synPermInactiveDec_0.1,  2500,  9,  12,  1,  0.0001,  48,  0.1,  0.283566134475,  1.84743570974, 
1018,  2791,  completed,  eof,  2018-12-22 04:10:31,  2018-12-22 04:12:20,  109,  modelParams|tmParams|minThreshold_9.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.0001.modelParams|sensorParams|encoders|cpu:n_24.modelParams|spParams|synPermInactiveDec_0.1,  2500,  9,  12,  1,  0.0001,  24,  0.1,  2.23680553774,  14.5728065653, 
1018,  2792,  completed,  eof,  2018-12-22 04:10:37,  2018-12-22 04:12:24,  107,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0243958408252.modelParams|sensorParams|encoders|cpu:n_29.modelParams|spParams|synPermInactiveDec_0.0753597528639,  2500,  10,  13,  2,  0.0243958408252,  29,  0.0753597528639,  1.49221120842,  9.72176835577, 
1018,  2794,  completed,  eof,  2018-12-22 04:10:37,  2018-12-22 04:12:30,  113,  modelParams|tmParams|minThreshold_9.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.001973125.modelParams|sensorParams|encoders|cpu:n_56.modelParams|spParams|synPermInactiveDec_0.098130625,  2500,  9,  12,  1,  0.001973125,  56,  0.098130625,  1.4067866123,  9.16522640599, 
1018,  2795,  completed,  eof,  2018-12-22 04:10:37,  2018-12-22 04:12:56,  139,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0213833147331.modelParams|sensorParams|encoders|cpu:n_97.modelParams|spParams|synPermInactiveDec_0.0808793139133,  2500,  10,  13,  2,  0.0213833147331,  97,  0.0808793139133,  0.752706522475,  4.90388921493, 
1018,  2796,  completed,  eof,  2018-12-22 04:10:38,  2018-12-22 04:13:02,  144,  modelParams|tmParams|minThreshold_9.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.0104270083365.modelParams|sensorParams|encoders|cpu:n_101.modelParams|spParams|synPermInactiveDec_0.1,  2500,  9,  12,  1,  0.0104270083365,  101,  0.1,  0.72294345308,  4.70998257184, 
1018,  2797,  completed,  eof,  2018-12-22 04:10:52,  2018-12-22 04:13:30,  158,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.0131088457044.modelParams|sensorParams|encoders|cpu:n_108.modelParams|spParams|synPermInactiveDec_0.1,  2500,  10,  12,  1,  0.0131088457044,  108,  0.1,  0.600819673374,  3.91434513772, 
